"year","month","tis99.land","tia30.land","tia10.land","til30.land","til10.land","tis99.ocean","tia30.ocean","tia10.ocean","til30.ocean","til10.ocean","ts","time"
1924,4,-0.873131,-0.404426,-0.43482,-0.578018,-0.210022,-0.642701,0.663018,0.767414,1.22835,1.16431,1924.29,"1924-4-15 00:00:00"
1924,5,-0.446621,0.440828,0.517813,0.64521,0.656066,-0.652434,0.910197,1.14508,1.48253,1.75523,1924.38,"1924-5-15 00:00:00"
1924,6,-0.519754,0.178054,0.447875,0.420482,-0.270656,-0.85636,0.557247,1.10604,1.42433,1.67248,1924.46,"1924-6-15 00:00:00"
1924,7,-0.594653,0.108312,0.169114,0.363268,0.263777,-1.12454,-0.143261,-0.285391,0.548734,0.27161,1924.54,"1924-7-15 00:00:00"
1924,8,-0.823628,-0.320579,-0.0695193,0.188162,0.4897,-1.35751,-0.657262,-1.03919,-0.139717,-0.393115,1924.62,"1924-8-15 00:00:00"
1924,9,-0.449937,0.50037,1.23122,0.915213,1.21446,-1.42048,-0.766538,-1.4461,-0.369237,-1.07309,1924.71,"1924-9-15 00:00:00"
1924,10,-0.661088,-0.0239186,0.0525804,0.125445,-0.401845,-1.54113,-1.02541,-1.4882,-0.71852,-1.55766,1924.79,"1924-10-15 00:00:00"
1924,11,0.276294,1.1636,1.25077,1.0347,1.10554,-1.69887,-1.2218,-1.4287,-0.937445,-1.88206,1924.88,"1924-11-15 00:00:00"
1924,12,-0.695443,0.0111288,0.272298,0.121524,-0.444097,-1.71515,-1.2497,-1.39539,-0.929566,-1.72072,1924.96,"1924-12-15 00:00:00"
1925,1,-0.427929,0.146201,-0.0604378,-0.270667,-0.290458,-1.55299,-0.984017,-0.85253,-0.517262,-1.01535,1925.04,"1925-1-15 00:00:00"
1925,2,-0.514404,0.156456,0.389212,0.00586074,0.710868,-1.55051,-0.988794,-1.06861,-0.545749,-0.98,1925.12,"1925-2-15 00:00:00"
1925,3,-0.329879,0.739184,0.491214,0.251977,-0.420144,-1.23319,-0.452421,-0.571548,-0.0948367,-0.609131,1925.21,"1925-3-15 00:00:00"
1925,4,-0.109254,0.975058,1.10576,0.96324,1.45546,-1.31213,-0.564098,-0.711226,-0.123483,-0.826585,1925.29,"1925-4-15 00:00:00"
1925,5,-0.674615,-0.0220486,0.308364,0.166093,-0.19254,-1.01391,0.127049,0.203274,0.5382,0.20419,1925.38,"1925-5-15 00:00:00"
1925,6,-0.841148,-0.527028,-0.192642,-0.211896,-1.80107,-0.919632,0.419574,1.26094,1.16272,1.57213,1925.46,"1925-6-15 00:00:00"
1925,7,-1.06188,-1.1487,-0.946289,-0.894745,-1.13438,-0.772237,0.667632,1.79746,1.34835,2.55503,1925.54,"1925-7-15 00:00:00"
1925,8,-0.493079,0.510392,1.65093,1.17122,2.04257,-0.751469,0.627648,0.904661,1.22133,1.79312,1925.62,"1925-8-15 00:00:00"
1925,9,-0.308128,0.833332,1.50586,1.26137,1.2476,-0.80307,0.524725,0.60924,0.988576,1.48461,1925.71,"1925-9-15 00:00:00"
1925,10,-0.697427,-0.0934086,-0.0602966,0.0944684,-0.751483,-0.555463,0.89419,0.904194,1.30314,1.21271,1925.79,"1925-10-15 00:00:00"
1925,11,0.500875,1.40013,1.47325,1.27824,1.39521,-0.41495,1.01206,0.958536,1.40773,0.91581,1925.88,"1925-11-15 00:00:00"
1925,12,0.734302,1.85421,1.5485,2.00775,1.61114,-0.488117,0.844369,0.896001,1.28751,0.875827,1925.96,"1925-12-15 00:00:00"
1926,1,0.932102,2.2199,1.93113,2.09273,2.13652,-0.398452,1.07539,1.16254,1.6286,1.17818,1926.04,"1926-1-15 00:00:00"
1926,2,0.561285,1.98573,2.13527,2.02018,2.51033,-0.628624,0.681142,0.91677,1.19576,1.10722,1926.12,"1926-2-15 00:00:00"
1926,3,0.621215,2.25326,1.95119,1.94197,1.92738,-0.614207,0.664666,0.843766,1.04321,0.692439,1926.21,"1926-3-15 00:00:00"
1926,4,-0.466814,0.260364,0.350945,0.178488,-0.172419,-0.4084,1.19409,1.53161,1.67244,1.49201,1926.29,"1926-4-15 00:00:00"
1926,5,-0.921609,-0.495261,-0.119167,-0.251824,-1.24386,-0.488127,1.35496,1.84299,1.66743,1.79496,1926.38,"1926-5-15 00:00:00"
1926,6,-0.720625,-0.225702,-0.121648,0.137518,-1.48929,-0.603275,1.3019,2.03596,1.86277,1.98847,1926.46,"1926-6-15 00:00:00"
1926,7,-1.08413,-1.12924,-0.930664,-0.736642,-1.03698,-0.804264,0.705796,1.32377,1.16297,0.769311,1926.54,"1926-7-15 00:00:00"
1926,8,-0.286486,1.01019,1.87149,1.64038,1.91513,-0.687676,0.875299,0.941112,1.25338,1.24427,1926.62,"1926-8-15 00:00:00"
1926,9,-0.308128,0.787019,1.28085,1.11164,0.568291,-0.705584,0.815719,0.767151,1.08058,1.30886,1926.71,"1926-9-15 00:00:00"
1926,10,-0.116005,0.979306,0.885997,1.17848,0.495066,-0.691417,0.743618,0.441507,0.884252,0.430017,1926.79,"1926-10-15 00:00:00"
1926,11,0.131921,0.793395,0.688352,0.564398,-0.907357,-0.796656,0.465464,0.0900113,0.608751,-0.254625,1926.88,"1926-11-15 00:00:00"
1926,12,-0.695443,-0.0476429,0.0112773,-0.129681,-2.22252,-0.768582,0.478762,0.204694,0.683214,-0.144117,1926.96,"1926-12-15 00:00:00"
1927,1,-0.551568,-0.180257,-0.419094,-0.616106,-1.31159,-0.923241,0.221354,0.0260449,0.509479,-0.583908,1927.04,"1927-1-15 00:00:00"
1927,2,-0.242391,0.521849,0.474765,0.328994,-0.514378,-0.876824,0.314866,0.202171,0.593415,-0.0203462,1927.12,"1927-2-15 00:00:00"
1927,3,-1.0204,-0.672911,-1.53798,-1.30549,-2.85066,-0.992474,0.0716798,-0.351391,0.19029,-0.961785,1927.21,"1927-3-15 00:00:00"
1927,4,-0.694351,-0.180646,-0.223704,-0.136182,-0.792551,-0.943945,0.242066,-0.0216001,0.38307,-0.820965,1927.29,"1927-4-15 00:00:00"
1927,5,-0.560618,0.254517,0.41851,0.555359,-0.632967,-0.948185,0.370842,0.0267367,0.341767,-1.09639,1927.38,"1927-5-15 00:00:00"
1927,6,-0.499667,0.307545,0.333416,0.62289,-0.352949,-0.982903,0.34459,0.236364,0.564014,-1.17479,1927.46,"1927-6-15 00:00:00"
1927,7,-0.43891,0.681444,0.782508,1.18625,1.1544,-0.804264,0.796607,1.08739,0.956864,0.475096,1927.54,"1927-7-15 00:00:00"
1927,8,-0.76165,-0.194029,-0.122039,0.231078,-1.34361,-0.655779,1.01352,1.03813,1.09109,1.0316,1927.62,"1927-8-15 00:00:00"
1927,9,0.117301,1.7832,2.08211,2.00726,2.13289,-0.80307,0.649621,0.47101,0.642463,0.805607,1927.71,"1927-9-15 00:00:00"
1927,10,0.610772,2.10241,2.0315,2.1742,1.76427,-0.759394,0.616913,0.193151,0.485909,0.304662,1927.79,"1927-10-15 00:00:00"
1927,11,0.164004,0.804135,0.636533,0.580284,-1.04354,-0.623154,0.788908,0.331718,0.696214,0.44689,1927.88,"1927-11-15 00:00:00"
1927,12,-0.975497,-0.413672,-0.551239,-0.478149,-2.07392,-0.768582,0.500084,0.156126,0.44959,0.222271,1927.96,"1927-12-15 00:00:00"
1928,1,0.32627,1.24706,0.803681,0.94969,0.382463,-0.748311,0.587533,0.403997,0.669836,0.411739,1928.04,"1928-1-15 00:00:00"
1928,2,0.0543511,0.984034,0.882203,0.828455,0.20251,-0.947738,0.20452,-0.0212986,0.268775,0.279608,1928.12,"1928-2-15 00:00:00"
1928,3,-0.538338,0.111739,-0.417655,-0.289686,-0.654586,-0.958086,0.148222,-0.260157,0.0835682,-0.0535191,1928.21,"1928-3-15 00:00:00"
1928,4,-0.548077,0.0941739,-0.126069,0.152754,-0.168507,-0.977416,0.175828,-0.175929,0.119507,-0.435832,1928.29,"1928-4-15 00:00:00"
1928,5,-0.446621,0.44564,0.637135,0.6468,0.276185,-1.01391,0.231692,-0.270501,0.00185571,-1.01196,1928.38,"1928-5-15 00:00:00"
1928,6,-0.921497,-0.617,-1.34055,-0.463103,-1.76391,-1.07781,0.108754,-0.162797,0.139876,-1.60061,1928.46,"1928-6-15 00:00:00"
1928,7,-0.461159,0.591287,0.573577,0.881173,0.837573,-0.836291,0.716838,0.795592,0.630106,-0.32079,1928.54,"1928-7-15 00:00:00"
1928,8,-0.45176,0.594648,0.984262,1.01395,0.356212,-0.94285,0.327322,0.185431,0.157426,-0.61757,1928.62,"1928-8-15 00:00:00"
1928,9,-0.328386,0.69567,0.463313,0.614241,-0.875442,-0.965548,0.281814,0,0.085192,-0.0500141,1928.71,"1928-9-15 00:00:00"
1928,10,-0.134174,0.766105,0.479015,0.578468,-0.187934,-1.06529,-0.0390139,-0.48477,-0.320678,-0.416702,1928.79,"1928-10-15 00:00:00"
1928,11,0.356502,1.02174,0.793476,0.759637,-0.916731,-1.10896,-0.145212,-0.649026,-0.377677,-0.57226,1928.88,"1928-11-15 00:00:00"
1928,12,0.100498,0.993504,0.747973,0.99331,0.196246,-1.2594,-0.420465,-0.819407,-0.611422,-0.921403,1928.96,"1928-12-15 00:00:00"
1929,1,-1.07085,-0.959166,-1.40562,-1.67092,-1.8052,-1.37806,-0.611618,-0.956318,-0.702919,-1.30761,1929.04,"1929-1-15 00:00:00"
1929,2,-1.66428,-1.91056,-1.81254,-2.13693,-2.55153,-1.37322,-0.604413,-1.10087,-0.652961,-0.972612,1929.12,"1929-2-15 00:00:00"
1929,3,-0.316851,0.524111,-0.0154791,0.353479,0.0433098,-1.33635,-0.561317,-1.3132,-0.69045,-1.14336,1929.21,"1929-3-15 00:00:00"
1929,4,-0.775615,-0.333163,-0.607008,-0.28161,-0.232186,-1.27866,-0.436888,-0.967515,-0.556575,-1.23822,1929.29,"1929-4-15 00:00:00"
1929,5,-0.807611,-0.263985,-0.840148,-0.0851747,-0.81722,-1.30966,-0.45455,-1.18905,-0.823037,-1.77181,1929.38,"1929-5-15 00:00:00"
1929,6,-1.14245,-1.13748,-1.63575,-0.984947,-1.5122,-1.17272,-0.123528,-0.680376,-0.214288,-1.8218,1929.46,"1929-6-15 00:00:00"
1929,7,-1.23987,-1.48553,-1.38529,-1.33638,-1.26089,-1.09251,0.0903069,-0.677914,-0.201964,-2.21909,1929.54,"1929-7-15 00:00:00"
1929,8,-0.699672,-0.00913935,-0.0373471,0.283844,-1.04419,-1.10233,0.0134241,-0.561328,-0.299378,-1.44488,1929.62,"1929-8-15 00:00:00"
1929,9,-0.672781,-0.0901008,-0.620954,-0.366839,-2.25388,-0.965548,0.346208,-0.082236,0.0242552,-0.206967,1929.71,"1929-9-15 00:00:00"
1929,10,-0.079666,0.894569,0.528102,0.659662,-0.49244,-0.997314,0.14768,-0.328739,-0.179658,-0.166275,1929.79,"1929-10-15 00:00:00"
1929,11,0.0837969,0.704145,0.1609,0.325548,-1.90356,-0.900758,0.30185,-0.199533,0.0434224,-0.122099,1929.88,"1929-11-15 00:00:00"
1929,12,-1.91883,-1.56298,-1.65661,-1.73257,-2.20001,-1.15422,-0.174882,-0.64259,-0.380554,-0.661057,1929.96,"1929-12-15 00:00:00"
1930,1,-0.638116,-0.309674,-0.602889,-0.867434,-0.364073,-1.34307,-0.494378,-0.921098,-0.605563,-1.1662,1930.04,"1930-1-15 00:00:00"
1930,2,-0.180569,0.57154,0.410716,0.630407,0.436139,-1.16048,-0.128121,-0.333409,-0.195275,-0.188979,1930.12,"1930-2-15 00:00:00"
1930,3,0.230354,1.60691,1.11853,1.47519,1.3836,-1.02686,0.0984264,-0.149276,-0.0417793,0.150723,1930.21,"1930-3-15 00:00:00"
1930,4,-0.483066,0.289356,0.270236,0.300133,0.624759,-0.877002,0.479633,0.365572,0.337592,0.203942,1930.29,"1930-4-15 00:00:00"
1930,5,-0.617616,0.17025,-0.00785432,0.318123,0.623542,-0.81674,0.832693,0.589057,0.446886,0.410399,1930.38,"1930-5-15 00:00:00"
1930,6,-0.318883,0.839848,0.811444,1.21113,2.40722,-0.793089,1.10493,0.96245,0.921875,0.568487,1930.46,"1930-6-15 00:00:00"
1930,7,-0.23867,1.18959,1.07851,1.51234,1.7484,-0.836291,0.875908,0.633556,0.442261,-0.0132779,1930.54,"1930-7-15 00:00:00"
1930,8,-0.121211,1.57545,1.79076,1.75951,1.68526,-0.751469,0.954474,0.675884,0.507206,0.528225,1930.62,"1930-8-15 00:00:00"
1930,9,-0.672781,-0.0504692,-0.70142,-0.476798,-1.72599,-0.413124,1.74425,1.60202,1.40394,1.81763,1930.71,"1930-9-15 00:00:00"
1930,10,-0.570241,0.10245,-0.642345,-0.50904,-1.82617,-0.181589,1.98959,1.4446,1.74681,1.83128,1930.79,"1930-10-15 00:00:00"
1930,11,0.661289,1.50776,1.42445,1.03496,0.211645,-0.0679451,1.91868,1.60612,1.67598,1.97605,1930.88,"1930-11-15 00:00:00"
1930,12,-0.0174196,0.844567,0.458554,0.885786,0.920676,-0.382943,1.35761,1.17249,1.11975,1.63329,1930.96,"1930-12-15 00:00:00"
1931,1,0.029536,0.759227,0.553122,0.405284,0.865125,-0.433438,1.37132,1.26108,1.23663,1.63668,1931.04,"1931-1-15 00:00:00"
1931,2,-0.662775,-0.214807,-0.239121,-0.275202,-0.389685,-0.522253,1.24471,1.37915,1.07653,1.62072,1931.12,"1931-2-15 00:00:00"
1931,3,-0.186564,0.855193,0.175517,0.355693,-0.0569079,-0.373491,1.43421,1.62534,1.20937,2.00676,1931.21,"1931-3-15 00:00:00"
1931,4,-0.531824,0.246549,0.179123,0.119164,0.262238,-0.609229,1.11367,1.05086,0.80206,0.940379,1931.29,"1931-4-15 00:00:00"
1931,5,-0.750613,-0.0781463,-0.409939,-0.080932,-0.0402513,-0.55385,1.51244,1.25897,1.01659,1.10958,1931.38,"1931-5-15 00:00:00"
1931,6,0.163208,1.97884,1.85758,2.12828,2.66606,-0.476732,2.02082,1.77346,1.73293,1.57962,1931.46,"1931-6-15 00:00:00"
1931,7,0.206308,2.28129,1.85999,2.42701,2.27757,-0.548046,1.63755,1.76209,1.12751,1.78534,1931.54,"1931-7-15 00:00:00"
1931,8,0.188679,2.20853,2.01988,2.15707,1.82714,-0.528192,1.46916,1.37128,0.909561,1.26459,1931.62,"1931-8-15 00:00:00"
1931,9,0.238852,2.0746,1.75561,1.80505,1.69666,-0.575602,1.2736,1.06243,0.507075,0.502573,1931.71,"1931-9-15 00:00:00"
1931,10,0.719789,2.23458,1.68498,1.85966,1.58867,-0.691417,0.802543,0.477648,-0.031528,0.0685914,1931.79,"1931-10-15 00:00:00"
1931,11,0.051714,0.553895,-0.806502,-0.210605,-2.18717,-0.935458,0.232135,-0.290684,-0.605521,-0.723135,1931.88,"1931-11-15 00:00:00"
1931,12,0.306853,1.18075,0.791422,1.09265,1.37238,-0.908815,0.315076,-0.0509443,-0.267949,-0.123062,1931.96,"1931-12-15 00:00:00"
1932,1,1.16702,2.35366,1.76634,2.16984,1.86206,-0.783297,0.644843,0.380546,0.2021,0.279995,1932.04,"1932-1-15 00:00:00"
1932,2,-0.440218,0.21861,-0.00635727,0.100436,-0.10828,-0.593167,1.04928,1.0197,0.633551,0.823085,1932.12,"1932-2-15 00:00:00"
1932,3,-0.681654,-0.196773,-0.803835,-1.12708,-1.11293,-0.614207,0.908872,0.872395,0.396401,0.790089,1932.21,"1932-3-15 00:00:00"
1932,4,0.427085,2.07991,2.11949,1.93423,2.56711,-0.877002,0.508091,0.0589028,-0.111939,-0.148383,1932.29,"1932-4-15 00:00:00"
1932,5,-0.370623,0.69264,1.35819,0.661803,1.56801,-0.783879,0.890484,0.291227,-0.0482936,-0.0333586,1932.38,"1932-5-15 00:00:00"
1932,6,-0.399231,0.626468,0.463467,0.402785,0.304249,-0.919632,0.642018,-0.162402,-0.240622,-0.999969,1932.46,"1932-6-15 00:00:00"
1932,7,-0.349915,0.813849,0.607284,0.559616,-0.198562,-1.02845,0.284053,-0.791114,-0.83345,-2.03128,1932.54,"1932-7-15 00:00:00"
1932,8,-0.534398,0.369824,-0.177657,-0.0907855,-1.75853,-0.974746,0.328295,-0.267752,-0.716954,-1.5074,1932.62,"1932-8-15 00:00:00"
1932,9,0.238852,1.8712,1.44929,1.42081,1.00245,-0.998043,0.253674,-0.372352,-1.02774,-2.0433,1932.71,"1932-9-15 00:00:00"
1932,10,0.3564,1.48207,0.832353,0.840548,0.0234057,-1.06529,-0.0101085,-0.551825,-1.14121,-1.56618,1932.79,"1932-10-15 00:00:00"
1932,11,-0.461612,-0.281703,-2.21075,-1.16963,-2.79875,-0.970159,0.175945,-0.345001,-0.786053,-0.781702,1932.88,"1932-11-15 00:00:00"
1932,12,-0.371171,0.307805,-0.05718,0.106256,0.166519,-1.04905,0.0559507,-0.371514,-0.644997,-0.488589,1932.96,"1932-12-15 00:00:00"
1933,1,-0.675208,-0.404811,-0.72003,-1.22295,-1.17206,-0.853269,0.502073,0.122246,-0.0715491,-0.0769376,1933.04,"1933-1-15 00:00:00"
1933,2,-0.872967,-0.493792,-0.737974,-0.888508,-0.593051,-0.912281,0.370344,0.0412959,-0.244413,-0.591481,1933.12,"1933-2-15 00:00:00"
1933,3,-0.72074,-0.252846,-0.857657,-1.24571,-0.856612,-0.992474,0.127541,-0.3795,-0.571016,-0.937617,1933.21,"1933-3-15 00:00:00"
1933,4,-0.531824,0.132261,-0.195951,-0.308482,-1.33854,-0.910473,0.401907,-0.0951961,-0.312537,-0.164622,1933.29,"1933-4-15 00:00:00"
1933,5,-0.617616,0.169782,0.0218565,0.0707671,-0.565872,-1.04677,0.186792,-0.728099,-1.05398,-0.83581,1933.38,"1933-5-15 00:00:00"
1933,6,-0.660364,-0.0209397,-0.204364,-0.337805,-0.842628,-1.07781,0.144119,-0.874157,-0.892115,-1.22136,1933.46,"1933-6-15 00:00:00"
1933,7,-0.461159,0.509362,0.251754,0.154987,-0.872779,-0.9644,0.42502,-0.479694,-0.669078,-0.929439,1933.54,"1933-7-15 00:00:00"
1933,8,-0.348464,0.785886,0.27429,0.33325,-0.741806,-1.00664,0.196606,-0.528867,-0.874145,-1.28638,1933.62,"1933-8-15 00:00:00"
1933,9,-0.571488,0.0335542,-0.849211,-0.874547,-1.57423,-1.12803,-0.121533,-0.87554,-1.46782,-1.8156,1933.71,"1933-9-15 00:00:00"
1933,10,-0.406716,0.160515,-0.601375,-0.780531,-1.55564,-1.09928,-0.139828,-0.630787,-1.25494,-1.16765,1933.79,"1933-10-15 00:00:00"
1933,11,-0.269115,-0.00171382,-1.25142,-0.687611,-0.775358,-1.17836,-0.280559,-0.696177,-1.30244,-1.03102,1933.88,"1933-11-15 00:00:00"
1933,12,-1.00498,-0.491105,-0.716083,-0.659897,-0.62847,-1.18928,-0.259822,-0.562216,-0.988566,-0.640748,1933.96,"1933-12-15 00:00:00"
1934,1,-0.193015,0.278302,-0.114013,-0.408058,-0.222543,-1.20313,-0.265099,-0.609113,-0.94641,-0.806885,1934.04,"1934-1-15 00:00:00"
1934,2,0.573649,2.0075,1.36533,1.73413,1.95155,-1.33777,-0.59127,-0.976965,-1.25928,-1.46318,1934.12,"1934-2-15 00:00:00"
1934,3,-0.655596,-0.126637,-0.607501,-1.07593,-0.19141,-1.1988,-0.371013,-0.858445,-1.03213,-1.1616,1934.21,"1934-3-15 00:00:00"
1934,4,-0.710604,-0.254967,-0.752553,-0.66587,-1.2757,-0.977416,0.193719,-0.223914,-0.512976,-0.274807,1934.29,"1934-4-15 00:00:00"
1934,5,0.446357,2.13585,2.57268,2.09356,3.21564,-0.948185,0.387548,-0.230371,-0.740198,-0.051162,1934.38,"1934-5-15 00:00:00"
1934,6,-0.138099,1.15388,1.04951,0.953609,0.653234,-0.603275,1.50672,1.1028,0.786446,1.27551,1934.46,"1934-6-15 00:00:00"
1934,7,-0.23867,1.01267,0.656603,0.671099,-0.214821,-0.580074,1.44867,1.41609,0.63383,1.52897,1934.54,"1934-7-15 00:00:00"
1934,8,-0.369123,0.686901,0.0671879,0.215747,-0.724792,-0.528192,1.40056,1.30494,0.674158,1.31457,1934.62,"1934-8-15 00:00:00"
1934,9,-0.814591,-0.604474,-1.29735,-1.43694,-1.56219,-0.44562,1.53606,1.37626,0.767437,1.28026,1934.71,"1934-9-15 00:00:00"
1934,10,-0.0433271,0.733159,-0.0153338,-0.049944,-0.587883,-0.657429,0.830815,0.411686,0.0443448,0.446509,1934.79,"1934-10-15 00:00:00"
1934,11,0.404626,1.08987,0.707562,0.535034,1.83618,-0.623154,0.797225,0.410632,0.0823962,0.522324,1934.88,"1934-11-15 00:00:00"
1934,12,0.292113,1.09462,0.810666,1.0404,1.06444,-0.768582,0.55336,0.356873,0.0239978,0.519826,1934.96,"1934-12-15 00:00:00"
1935,1,-0.737027,-0.542249,-0.796871,-1.21973,-0.772462,-0.888255,0.367388,0.0207316,-0.111648,0.0535357,1935.04,"1935-1-15 00:00:00"
1935,2,1.08058,2.58368,1.57634,2.30541,1.78724,-0.947738,0.24774,-0.0598327,-0.173078,-0.16829,1935.12,"1935-2-15 00:00:00"
1935,3,0.0218954,1.27279,0.69075,0.625644,1.30736,-1.13003,-0.206703,-0.690268,-0.681205,-0.806352,1935.21,"1935-3-15 00:00:00"
1935,4,-1.16568,-1.14212,-1.54223,-1.44935,-1.72299,-0.877002,0.415869,-0.0145197,-0.157145,-0.0186707,1935.29,"1935-4-15 00:00:00"
1935,5,-0.88361,-0.406977,-0.837977,-0.769949,-1.96197,-0.849602,0.631819,0.11005,-0.29211,0.252605,1935.38,"1935-5-15 00:00:00"
1935,6,-0.539841,0.210516,-0.0586589,-0.116877,-1.00852,-0.982903,0.33251,-0.478984,-0.673691,-0.74451,1935.46,"1935-6-15 00:00:00"
1935,7,-0.216421,1.02749,0.557432,0.703198,-0.492803,-0.9644,0.323358,-0.665614,-0.786044,-0.836734,1935.54,"1935-7-15 00:00:00"
1935,8,-0.369123,0.679501,0.0225984,0.169492,-0.441936,-0.879056,0.439229,-0.359639,-0.483972,-0.364074,1935.62,"1935-8-15 00:00:00"
1935,9,-0.247352,0.773255,0.139945,0.231248,0.482367,-0.868061,0.431523,-0.331943,-0.642967,-0.467353,1935.71,"1935-9-15 00:00:00"
1935,10,-0.00698824,0.753978,-0.0967081,-0.046728,-0.288939,-0.589452,0.948578,0.66491,0.176793,0.986236,1935.79,"1935-10-15 00:00:00"
1935,11,-1.13535,-1.30186,-2.21635,-2.49987,-2.32227,-0.553753,0.902301,0.683798,0.173793,1.08221,1935.88,"1935-11-15 00:00:00"
1935,12,-0.518568,0.115183,-0.0547016,-0.136085,-0.199913,-0.593292,0.909858,1.03561,0.398642,1.51532,1935.96,"1935-12-15 00:00:00"
1936,1,-0.613388,-0.353934,-0.484818,-0.932605,-0.193778,-0.818283,0.534777,0.407544,0.0471836,0.706042,1936.04,"1936-1-15 00:00:00"
1936,2,-1.09552,-1.0301,-0.937663,-1.66055,-1.4605,-0.699539,0.81426,0.821881,0.390748,1.08489,1936.12,"1936-2-15 00:00:00"
1936,3,-0.408051,0.352608,0.0519875,-0.627664,0.236405,-0.820534,0.478736,0.4393,0.0158395,0.729881,1936.21,"1936-3-15 00:00:00"
1936,4,-0.613088,0.0388418,-0.126011,-0.183244,0.0642823,-0.776587,0.657341,0.791257,0.0468274,1.10751,1936.29,"1936-4-15 00:00:00"
1936,5,-0.0286312,1.23373,1.0802,0.944545,0.676826,-0.783879,0.766847,0.605465,-0.157215,0.716839,1936.38,"1936-5-15 00:00:00"
1936,6,-0.298796,0.835574,0.471308,0.438383,-0.146045,-0.887996,0.624286,0.0433968,-0.445294,-0.131732,1936.46,"1936-6-15 00:00:00"
1936,7,0.384299,2.2585,1.58887,2.01324,1.10315,-0.900346,0.507819,-0.251718,-0.680201,-0.282533,1936.54,"1936-7-15 00:00:00"
1936,8,-0.14187,1.25321,0.77345,0.690841,0.448648,-0.719572,0.841391,0.441738,-0.0864498,0.490647,1936.62,"1936-8-15 00:00:00"
1936,9,-0.247352,0.742992,0.124278,0.0523909,0.42114,-0.543106,1.19643,0.889001,0.291274,0.924471,1936.71,"1936-9-15 00:00:00"
1936,10,-0.00698824,0.73025,-0.123964,-0.151654,0.0907899,-0.453497,1.18295,0.995811,0.377779,0.974694,1936.79,"1936-10-15 00:00:00"
1936,11,0.212129,0.807844,0.398971,0.02802,1.44455,-0.553753,0.854525,0.595671,0.0141729,0.563871,1936.88,"1936-11-15 00:00:00"
1936,12,0.292113,1.12359,0.915709,0.837619,0.607831,-0.62835,0.793602,0.83207,0.123846,0.683546,1936.96,"1936-12-15 00:00:00"
1937,1,-0.52684,-0.252455,-0.357099,-0.717849,-0.213768,-0.713325,0.727165,0.675454,0.143855,0.514369,1937.04,"1937-1-15 00:00:00"
1937,2,0.276907,1.1641,0.691492,0.839146,0.399013,-0.593167,0.988766,1.02172,0.44014,0.861619,1937.12,"1937-2-15 00:00:00"
1937,3,-0.759826,-0.395069,-1.0622,-1.52495,-1.39281,-0.511043,1.10519,1.23383,0.604151,1.25884,1937.21,"1937-3-15 00:00:00"
1937,4,-0.62934,-0.05181,-0.183771,-0.387942,0.0367358,-0.508814,1.2402,1.70106,0.6148,1.58729,1937.29,"1937-4-15 00:00:00"
1937,5,-0.0096317,1.22369,0.938523,0.755345,0.445278,-0.55385,1.31473,1.36726,0.526632,1.11702,1937.38,"1937-5-15 00:00:00"
1937,6,0.102946,1.70645,1.24329,1.24004,0.86334,-0.413461,1.90178,1.62065,1.29186,1.53069,1937.46,"1937-6-15 00:00:00"
1937,7,-0.194172,0.856429,0.200568,0.208205,-0.818049,-0.259801,2.11335,2.08218,1.59843,2.3817,1937.54,"1937-7-15 00:00:00"
1937,8,0.106042,1.70824,1.35959,1.09118,0.935436,-0.145431,2.12226,2.10945,1.62014,2.4427,1937.62,"1937-8-15 00:00:00"
1937,9,0.481954,2.18999,1.65862,1.78241,1.98238,-0.0881696,2.09022,1.83024,1.51543,1.87628,1937.71,"1937-9-15 00:00:00"
1937,10,0.410909,1.34382,1.00857,0.554243,1.29939,-0.283555,1.44579,1.25524,0.658837,1.00785,1937.79,"1937-10-15 00:00:00"
1937,11,0.196087,0.731015,0.360735,-0.034316,1.10855,-0.276148,1.30456,1.21206,0.532283,1.11428,1937.88,"1937-11-15 00:00:00"
1937,12,-0.474349,0.150104,-0.20218,-0.388877,-0.781154,-0.347885,1.26857,1.43694,0.641757,1.23143,1937.96,"1937-12-15 00:00:00"
1938,1,0.276814,0.949425,0.885389,0.65241,1.19917,-0.503409,1.10007,1.19625,0.521124,0.95539,1938.04,"1938-1-15 00:00:00"
1938,2,0.165629,0.926338,0.539108,0.578396,-0.0799843,-0.55771,0.997667,0.952876,0.404003,0.47961,1938.12,"1938-2-15 00:00:00"
1938,3,0.386699,1.88392,1.68135,1.30578,2.18531,-0.579819,0.895981,0.853341,0.258397,0.539751,1938.21,"1938-3-15 00:00:00"
1938,4,0.817149,2.69561,2.09893,2.64658,2.51567,-0.709644,0.715778,0.615875,-0.152202,-0.343664,1938.29,"1938-4-15 00:00:00"
1938,5,0.199363,1.54148,1.16647,1.16796,0.605917,-0.718156,0.817206,0.523016,-0.224841,-0.281019,1938.38,"1938-5-15 00:00:00"
1938,6,-0.379144,0.521645,-0.0479482,-0.134095,-1.05631,-0.666546,1.10454,0.522466,-0.0995235,-0.170029,1938.46,"1938-6-15 00:00:00"
1938,7,-0.149675,0.937109,0.233157,0.293398,-0.716927,-0.644128,1.01799,0.521409,-0.234907,-0.156223,1938.54,"1938-7-15 00:00:00"
1938,8,0.106042,1.58266,1.09799,0.834116,0.629826,-0.528192,1.1036,0.647652,0.0334016,-0.305477,1938.62,"1938-8-15 00:00:00"
